customer_id,ip,pages_visited,campain
972c5e5ef9,74.131.64.230,5.0,False
ac68b5f012,63.45.131.21,9.0,True
b13c177d32,153.169.229.32,5.0,False
fd9c6744c2,155.187.127.120,10.0,False
6b06b55bc2,122.55.69.167,3.0,False
4e038382da,85.241.122.73,3.0,False
e0f2013ef5,48.24.40.26,10.0,False
5af8d3b81d,46.152.22.59,3.0,False
9b6c9ff093,74.20.31.58,7.0,True
3706531693,141.97.252.241,4.0,False
814089b1f6,183.214.97.219,5.0,True
47a1a8ccc3,72.6.98.205,6.0,False
851ab4afb3,92.118.232.54,6.0,False
a1e1ace022,164.122.38.24,4.0,True
24e13b1d0a,129.157.243.3,6.0,False
8858dd653d,101.125.32.119,6.0,True
0423034625,117.147.76.128,4.0,True
a2e8327291,70.5.84.40,5.0,False
a7e13bfc4e,161.229.231.36,6.0,False
fe64c72695,145.1.80.202,8.0,False
0753ed1f74,130.126.222.19,4.0,False
b94e16cfcc,126.72.17.137,1.0,True
a665166dc0,58.55.117.230,9.0,True
22fae198ff,193.160.251.125,6.0,False
233d2cf4cf,68.73.140.17,4.0,False
979b009ac9,82.80.254.187,5.0,False
698ab1348a,124.222.26.162,8.0,False
521ed29224,90.129.192.254,9.0,False
521ed29224,65.63.25.41,7.0,True
76fd17bfdc,98.100.14.132,2.0,False
e9602b65c6,63.235.23.58,8.0,True
8fb00dc52a,172.192.150.82,4.0,False
9239ac7b08,200.56.160.112,5.0,True
d685532e78,52.18.140.21,7.0,True
10bbe5f9d7,129.96.141.224,5.0,False
1db7e386d3,91.100.165.58,6.0,False
84c8761a65,148.63.28.104,5.0,False
5e9fa97861,161.207.59.37,7.0,False
f22c0bdb50,132.63.22.84,6.0,False
8a9a955905,85.188.116.82,4.0,False
9632ba08f1,125.242.93.244,2.0,False
9632ba08f1,59.74.119.151,7.0,False
31ea1697f6,120.18.31.178,10.0,False
d2a3cd8af6,70.56.98.111,8.0,True
6c9bff9bbc,139.1.11.133,9.0,False
2fda5902f3,190.77.82.189,7.0,False
300591f064,118.217.51.107,3.0,False
f8ce59e0bf,92.61.112.23,9.0,True
ce8f896be0,95.153.208.212,5.0,False
6f95c07002,152.54.184.226,5.0,False
ad6b10e40d,138.126.64.171,9.0,False
8dfba66789,73.79.240.254,3.0,False
fff2561c7a,97.162.81.97,6.0,False
f5f6ae606f,119.48.30.64,4.0,False
ab69f6b15c,73.127.142.197,9.0,False
f9bfbbfc1c,132.216.2.178,7.0,True
790226c02c,190.123.247.64,7.0,False
3b33a96944,100.187.93.154,4.0,True
defdb420c7,43.112.160.237,12.0,False
dc48b46f84,183.113.157.248,6.0,False
8890bf5992,87.100.193.59,10.0,False
0a7da2f901,188.197.157.140,9.0,False
4d12833ba2,183.128.70.5,6.0,False
b505eb7df6,101.164.160.58,6.0,False
b71efd44be,46.243.136.15,6.0,True
b3365161b0,150.155.209.103,1.0,False
415f5f6f0e,80.219.116.74,9.0,False
eb4926f3b0,42.148.67.173,11.0,False
afc0348596,58.23.157.80,7.0,False
8f9102f0f6,159.57.152.145,4.0,False
c4841e3144,176.125.179.172,5.0,True
ed0eb000ad,106.235.71.9,8.0,True
0ab8c656b7,68.56.75.98,14.0,True
c6c6f90a6a,143.129.197.49,4.0,False
b107e888c0,145.91.106.48,3.0,True
f61ccb314f,114.166.46.30,5.0,True
bd997e8593,40.160.94.94,4.0,False
23c54e15b6,86.228.51.91,8.0,False
bdf7c43d9e,78.239.36.228,9.0,True
9f05ff6c97,74.136.57.46,12.0,True
c6eded319c,59.68.210.195,3.0,False
49eaf8b10d,178.147.253.221,2.0,False
ceb38bf952,189.238.106.248,7.0,False
f25eeb74a6,131.176.135.140,6.0,False
e3a15423e1,148.129.235.202,6.0,True
5341e175ec,120.55.230.78,3.0,False
c26b46644f,134.222.83.90,8.0,False
f876f5cd2b,71.94.14.48,3.0,False
e9c7e61d9b,88.150.148.244,3.0,False
b3b51744b8,86.109.190.184,4.0,True
56196eb1b3,53.144.49.146,5.0,False
fa46ee52ea,139.237.27.126,3.0,True
16159816b6,65.97.201.218,5.0,True
cf8557e79f,56.107.246.191,6.0,False
49a0741313,46.208.225.36,4.0,True
f551a9b5f5,121.105.175.43,7.0,False
b59226ee36,155.19.61.132,5.0,True
1da3fcdfb4,43.2.26.44,5.0,False
c5e7d96248,183.83.55.252,6.0,True
76c08d15fa,120.222.144.249,6.0,False
1cd043ca16,155.210.158.166,7.0,False
3979c6100f,40.171.193.108,13.0,False
13a95dc245,75.116.192.36,7.0,True
2980f0f84a,84.36.169.100,9.0,False
4a89ceb434,55.67.223.1,7.0,True
84771bcba0,56.3.74.205,9.0,False
5ce1160cb1,176.6.170.125,8.0,False
1bf56ca25c,164.99.110.93,1.0,True
2793af0da1,47.65.2.137,5.0,True
3227b00cc5,106.130.113.124,6.0,False
ed70b1bcec,177.55.125.8,7.0,True
5256091114,182.97.104.57,7.0,False
23e3a4e26a,56.249.159.123,10.0,False
520194407a,54.9.145.247,13.0,False
a010388f5c,187.46.3.226,5.0,False
61986ee4ac,116.45.47.151,8.0,False
d55a445d87,101.215.201.179,6.0,False
977b76d614,190.62.247.137,7.0,False
61fce01bb2,93.140.110.192,7.0,False
78b923e1ef,91.28.254.3,8.0,False
073567bdad,197.56.194.20,5.0,False
385ffa0638,134.243.92.69,4.0,False
22bde666df,126.14.92.127,5.0,True
22bde666df,80.170.213.167,4.0,False
22bde666df,95.165.15.244,6.0,False
49d7e85e3e,95.170.33.92,6.0,False
f2a04b1d99,66.85.58.186,3.0,True
55ded42999,119.228.239.52,3.0,False
2c6a10513a,72.87.193.125,7.0,False
7f06417808,120.5.138.64,6.0,True
2ba9571f0e,171.58.50.52,3.0,False
1dc2bec475,74.156.126.51,8.0,False
1f665499db,92.139.96.140,3.0,False
582c7bf9fd,86.106.147.135,7.0,False
f0dbc58d86,151.147.52.179,4.0,True
b0db72926e,181.163.171.12,5.0,True
936d92b942,138.249.45.34,4.0,False
f1e08bf6e4,49.71.3.196,6.0,True
c58d3644ae,195.141.39.26,7.0,False
9ad5eee794,194.138.89.118,7.0,False
9e1c16a64f,161.156.145.118,6.0,False
5352bb010d,46.245.171.232,9.0,False
0a93b4ea12,138.15.156.93,5.0,False
8d66548be4,86.151.70.247,5.0,False
1d0d63619d,121.22.141.182,4.0,False
83e170d518,137.242.213.30,8.0,False
ac017d2fcb,64.102.174.163,6.0,False
1a49fda5b9,125.157.29.45,7.0,False
93da71e8ba,149.36.119.43,6.0,True
0c9c278013,42.86.125.137,12.0,False
5148b44dee,173.94.90.158,3.0,False
18ae1d18a6,157.220.95.86,7.0,True
b60fa6d2f3,143.239.133.179,3.0,False
158ff1446e,196.62.246.243,3.0,False
48e5e362ff,174.233.85.96,3.0,False
1a6d728b3d,55.66.202.118,5.0,False
a4925cc432,136.247.157.112,14.0,False
5c378f08d5,99.254.243.217,10.0,False
79319dfb6c,88.242.129.137,7.0,False
69e9db1fc6,78.43.248.221,4.0,False
f195cb10ae,132.89.192.152,2.0,False
8e9b7817cc,168.107.176.154,4.0,False
98051e330b,107.34.200.230,7.0,True
1fca56c010,131.91.83.51,5.0,False
7b370ade73,176.2.210.146,6.0,False
4ff4da8295,187.131.168.55,4.0,False
2eeb538c39,181.153.106.212,5.0,True
302151233a,131.9.77.203,6.0,False
addf217fa1,115.209.156.179,3.0,True
8b4bd455f1,155.32.223.9,13.0,False
6ed16872a5,198.124.149.3,9.0,False
c617603f6c,151.201.26.225,5.0,True
041385a0e8,54.103.217.249,8.0,False
feb2c89e48,152.94.17.114,5.0,False
92c4366c6c,143.228.142.222,5.0,False
d612c19d7e,167.78.243.56,10.0,False
9b4943e17f,48.139.95.121,5.0,True
778615f9ea,82.248.184.29,6.0,False
0a36a0937e,66.31.65.8,5.0,False
3f115730cf,123.90.82.34,6.0,False
bb92bf3291,151.192.38.33,5.0,False
1c7cd3c160,178.227.52.238,11.0,False
ed9af89fe6,139.81.26.4,12.0,False
d6e3edbf7c,116.104.99.177,6.0,True
08f77644db,187.75.36.222,3.0,False
28aa72fb87,62.99.100.228,3.0,False
83db0dbf6e,50.172.215.30,6.0,False
5bfc6692b0,143.2.9.103,5.0,False
28396e122d,98.217.106.31,8.0,False
eac109b4e5,118.138.31.107,4.0,False
21b0cfda91,115.254.12.184,7.0,False
b043a12caa,75.179.209.109,14.0,False
67b2db4db7,117.110.126.44,4.0,False
febd91ed53,73.51.117.107,1.0,False
d89476ff58,149.18.242.80,6.0,False
7d86cbc3b0,145.254.40.143,5.0,False
0c2448752f,49.26.63.234,4.0,True
0c2448752f,157.160.36.141,5.0,False
762e9ead91,83.35.223.70,9.0,False
b6e1bb4be1,70.176.168.230,7.0,False
cc93e2b589,79.67.136.80,6.0,False
f7782ec5c4,109.135.88.78,4.0,False
4639dae3f0,72.62.4.139,7.0,False
0e01b31ff9,121.29.43.52,1.0,True
d7bdd3a98a,137.107.44.122,6.0,False
0653a5b10f,125.53.92.32,10.0,True
bc7851594f,190.78.59.15,8.0,False
1f64906a83,83.188.252.198,3.0,True
d5ba6d235d,47.7.246.229,12.0,True
9cc4b81549,126.164.28.194,9.0,False
fb180933aa,136.11.117.69,3.0,True
7c4424fc94,166.36.144.146,8.0,False
7c834a2d24,154.62.230.73,9.0,False
977ed8d9db,73.220.30.106,4.0,False
1711e2a330,123.5.240.73,8.0,True
833f15734e,112.203.175.39,7.0,False
d3ed2bdcde,85.247.99.36,4.0,False
18fac14df6,166.178.5.106,11.0,False
1b2385e664,79.137.188.41,1.0,False
e90cbdf1e9,44.114.216.148,1.0,False
dd56b82fea,198.116.105.117,5.0,False
45fed5aaf6,70.108.72.147,4.0,False
3ce9f737eb,65.172.85.61,5.0,False
d9c905b21a,56.127.135.235,5.0,False
7526fc26c6,137.108.94.152,5.0,True
06a399eb8c,73.86.143.124,5.0,False
cedb01bea9,101.233.198.38,5.0,False
eb03789ef6,59.44.215.172,2.0,False
1ad940fece,108.106.14.109,5.0,False
c8a3bbdfc3,49.152.177.21,10.0,False
df6feefe8b,70.93.244.185,9.0,False
019d030475,120.202.41.218,4.0,False
434f938c7e,183.175.254.41,13.0,True
e6b27a0436,125.103.170.32,7.0,False
7d4fb6d1ef,139.121.89.73,4.0,True
a4a9711ef3,49.115.206.131,3.0,False
49f728aecb,157.99.103.113,9.0,False
5f1be661e8,122.60.46.94,8.0,False
5b01450135,40.64.141.192,6.0,True
d296e3f96f,178.222.27.1,5.0,False
d55a445d87,180.191.104.164,5.0,True
28c9f7cedc,43.223.53.200,6.0,False
354a92e12c,157.66.66.29,7.0,False
44040c680a,61.174.242.81,6.0,True
c0ba9f195d,73.167.157.229,8.0,True
cfa2732df4,181.239.116.86,5.0,True
6dded849a5,124.142.55.149,6.0,False
0fbf338509,147.93.105.41,6.0,False
a381862ae9,85.245.80.198,4.0,True
34ed300c2f,46.220.170.110,10.0,False
6df4edda0b,140.62.33.80,5.0,False
9c1bd8e126,84.45.55.235,8.0,False
53a89cabb9,83.214.63.83,12.0,True
749e91ac6a,196.193.180.197,13.0,False
509dce3cce,118.137.106.167,7.0,False
6c5ee45a14,113.237.84.72,3.0,False
21bcf51340,164.73.149.172,5.0,False
93131eeb09,108.222.36.194,5.0,False
4c8019d96e,164.30.56.192,6.0,False
4a3b6bcf05,69.247.36.212,4.0,False
cb52668221,60.168.156.198,3.0,False
58347817b0,157.249.44.111,7.0,True
a7700391ba,55.189.122.117,5.0,False
f153f02dfe,58.191.100.80,10.0,False
1fc1f4806a,53.97.172.167,10.0,False
50d6664fb9,136.26.3.72,4.0,True
b96690fe12,198.88.173.157,5.0,False
e8018ad557,160.33.218.151,5.0,False
d47a272608,60.78.101.140,3.0,False
e195bfeee0,53.130.9.6,6.0,False
ad08dc02b9,95.219.205.159,1.0,False
1dea794ae3,42.77.57.16,5.0,False
61830547de,134.178.98.44,2.0,True
80c3bd8e29,156.3.138.139,3.0,True
f515b55027,190.170.249.33,7.0,True
0776bb110d,79.153.118.195,7.0,False
ab3bd7fa0c,70.22.174.1,9.0,False
9a7727bb42,120.113.140.53,6.0,False
a5ba8e3d2f,116.46.52.217,7.0,True
32412ca706,114.8.28.107,6.0,False
40fc4772bd,139.218.151.186,4.0,False
410a3ea5b1,145.29.105.118,6.0,False
3e4724316d,146.149.59.27,5.0,False
4a7a303b1a,82.3.151.245,3.0,False
457fa0df2a,77.119.148.239,3.0,False
6a1055069b,151.183.148.228,1.0,False
f44f56a8ad,53.136.229.183,5.0,False
abf678cb77,134.114.127.251,7.0,False
8581e83d1e,55.33.217.63,4.0,False
ceb197a5d0,100.150.187.30,12.0,False
61db480221,69.5.183.180,4.0,False
6af5019a1d,65.12.239.201,8.0,True
b5f271317c,166.59.199.176,9.0,False
b853b27e69,46.102.194.68,10.0,False
531df1a764,160.184.152.205,12.0,True
d901b7b355,110.210.221.1,7.0,False
b58e089ee9,167.144.126.66,6.0,True
7c524d1ac2,106.180.143.210,9.0,True
f091283ec9,132.60.173.58,5.0,True
b98fff86bf,129.196.172.59,5.0,False
c16e2a404b,137.190.182.235,8.0,False
4d744b6d04,124.2.109.75,2.0,False
05a10a617a,160.80.80.238,6.0,False
6008cec98c,193.98.17.31,7.0,True
b1fa805a0b,198.230.78.189,9.0,False
3a5a70f0e3,98.37.204.74,6.0,True
5b78e4b39f,112.114.206.56,5.0,False
bcef8b6a9a,170.251.61.225,5.0,False
e9683acf7b,153.162.180.169,5.0,True
e9683acf7b,95.79.9.59,6.0,False
6b72cc5aac,59.95.62.192,11.0,True
16a110822d,47.85.84.82,6.0,False
7e4ffed800,67.122.233.117,3.0,False
7e4ffed800,100.133.152.75,5.0,False
b9fc8b3bde,76.79.236.106,3.0,False
4c820fc72c,83.64.194.102,10.0,False
f2606194ce,118.32.253.33,9.0,False
a8dd29777b,153.166.29.154,8.0,False
b7be759f34,131.19.13.172,4.0,True
429258df52,82.67.168.248,5.0,False
d4b783a4a0,59.51.75.243,9.0,False
2d8fe1c622,162.226.26.215,5.0,False
2d8fe1c622,162.230.167.19,5.0,False
8aad34fe38,81.41.9.44,5.0,True
c18cdc30f4,109.61.218.100,8.0,False
e3526b4000,42.185.136.6,5.0,False
c1df368416,58.245.108.78,2.0,False
f5403f504f,64.163.112.73,5.0,True
9efe114cc7,118.234.242.201,4.0,False
8473ae6bb0,145.83.90.218,5.0,True
5d5fb00348,168.52.240.140,5.0,False
97c2ec97c4,141.181.99.108,3.0,False
c5c44fe268,46.143.144.86,7.0,False
5c71eaaf8a,149.205.129.237,14.0,False
9ea2199b55,63.134.16.95,5.0,True
216d1ce2e6,75.70.32.126,5.0,False
6eaf629699,130.124.49.179,4.0,True
538260c559,58.138.116.159,6.0,False
4c9e022d0f,81.43.89.89,3.0,False
5a00cd5c40,160.71.114.155,4.0,True
cd152dfdb7,72.72.126.41,9.0,False
0a5c453550,101.135.228.35,13.0,False
b4f121a292,167.219.69.180,5.0,False
aa7039794e,142.109.165.225,8.0,False
11996f639c,53.162.165.34,11.0,True
bcc210cb34,114.214.119.194,8.0,False
370ca3377d,107.53.235.88,8.0,False
a94632889d,46.204.177.158,4.0,False
87b62e88c5,155.253.71.160,6.0,False
b25860e697,93.50.70.43,10.0,False
8840e8f28c,79.116.139.224,4.0,False
6bd7539ead,70.184.46.21,5.0,False
960b3e744a,76.192.133.75,8.0,False
e33200cf11,73.32.31.7,3.0,False
3b30e5c555,187.157.235.154,6.0,False
e60c61903e,197.99.220.38,4.0,False
db22ab59f6,46.18.175.70,4.0,False
d284a726c6,162.125.112.241,5.0,False
d91ddd4c67,143.12.128.222,6.0,False
0512a32791,41.37.227.172,5.0,False
01243deb99,188.208.155.8,14.0,False
f4fd2cda67,47.27.138.22,6.0,False
cf3aef1b62,94.210.148.45,5.0,False
715ecedc92,118.130.172.93,4.0,False
4d269f99ac,165.219.37.245,1.0,False
1ef191b390,67.185.230.1,3.0,False
c0cac3e466,148.141.159.136,1.0,False
ba33942874,85.133.86.237,8.0,False
6c9bff9bbc,137.73.76.35,4.0,False
8d8c5bc52f,108.187.252.167,5.0,True
5279f3535c,172.242.40.109,5.0,True
b114c1030c,189.204.6.221,6.0,False
fa717c1cae,56.137.227.156,7.0,False
73f6ca1cca,174.236.206.48,13.0,True
5c465cdfc3,174.161.157.66,3.0,True
14d2a11e45,100.140.74.77,7.0,False
04f44cd7b8,135.192.158.225,10.0,True
3d21a02d2e,63.6.214.19,6.0,False
4f5331a8da,119.244.168.157,5.0,False
8d0c47f52b,91.36.28.239,5.0,True
f0b900107f,112.73.71.52,6.0,True
56b3a59d55,152.74.69.246,5.0,False
18ee733992,105.247.30.206,8.0,False
2c3bcf413d,188.141.29.215,7.0,False
606a3f6aed,174.202.216.62,5.0,True
3bfa1013e8,115.226.68.114,7.0,False
ee819484ab,175.127.232.236,9.0,False
612cb5ce91,170.23.64.135,4.0,False
c6283d1c21,46.85.22.190,3.0,False
2ed1bdc981,143.64.9.59,7.0,False
0f63a36dcd,73.127.73.251,4.0,False
52ea9d4fb4,74.31.58.82,4.0,False
98ddf39b75,160.147.90.110,7.0,True
3134d50b54,42.47.188.166,4.0,True
1bf68ec31b,131.166.174.131,3.0,False
1336e15936,153.200.20.237,4.0,True
0faa74e1fb,129.213.130.62,5.0,True
ddefccdfe9,86.69.64.120,5.0,False
77ce757937,132.107.185.240,5.0,False
a47e1aef8f,198.89.160.9,5.0,True
b26e3a778c,134.17.187.198,5.0,False
590d4b7066,124.29.250.36,7.0,False
3a7a1b3ce6,61.134.235.165,10.0,True
474c1bee98,70.179.114.110,4.0,False
a88c40c8de,138.135.155.7,3.0,True
e10935cb81,126.26.185.73,3.0,True
77351d7123,107.26.44.114,9.0,False
0e43a0a790,97.34.19.34,10.0,False
ec2aafe877,163.197.207.203,13.0,False
16a746638a,87.149.50.182,7.0,False
96522da958,128.138.111.178,10.0,False
c5d68c7a98,56.180.72.131,7.0,False
e67c0fe1c0,50.142.75.215,9.0,False
ecbf3a25c3,133.137.124.128,4.0,True
de6353b5b0,65.146.91.6,6.0,False
20e02b6df7,108.222.45.153,3.0,True
d8222f79bc,160.231.183.4,6.0,False
a0d88f1bf6,58.207.192.90,5.0,False
f574171ce8,161.202.1.10,7.0,False
0e404e9791,143.41.166.183,5.0,False
2d837de0cf,160.199.246.151,7.0,False
6210eb1a17,59.236.149.226,5.0,True
5bccb8264b,130.100.15.47,11.0,False
c3b10f4838,126.173.164.153,9.0,False
09a516ccc7,170.116.193.135,6.0,False
2c82fda31b,87.17.191.95,7.0,False
2c82fda31b,55.123.44.193,7.0,False
24506a3e58,52.149.120.78,6.0,False
a73e5966ec,161.46.16.5,3.0,False
a73e5966ec,119.130.250.101,3.0,True
0fe0817a8b,121.48.209.131,3.0,False
0440f93f5e,152.190.232.34,4.0,False
9df57fddb0,131.17.233.193,7.0,False
82f1dd5b22,108.225.109.8,3.0,True
bb1490357c,125.52.28.133,5.0,False
5b14c06edb,55.163.8.173,8.0,False
ddd1addcaa,122.24.198.124,5.0,False
85ed9d575f,72.133.204.82,5.0,False
c98c761c60,161.204.91.235,5.0,False
4409a17a95,165.1.154.46,3.0,False
e050887104,128.120.67.163,6.0,False
b54dbfb028,90.175.243.157,3.0,True
2638eba38c,76.70.209.216,6.0,False
a4de59d5ce,93.39.250.202,8.0,False
2e85fbd681,95.186.77.227,5.0,False
2e85fbd681,119.95.110.213,9.0,False
44cd63f478,133.218.207.177,6.0,False
460d5633bb,76.66.40.200,6.0,False
9cac7452de,101.168.83.19,5.0,False
56a1c15f09,149.249.160.213,8.0,False
241aed26a9,166.129.127.110,4.0,True
805aace7ba,172.180.64.248,6.0,False
fef147ab58,165.75.124.21,7.0,False
fd60d7bc1c,76.56.150.24,9.0,False
95dddef6f4,117.79.181.119,9.0,False
44751cb809,79.24.173.159,4.0,True
5aa1ba12cd,183.122.106.61,2.0,False
b52300b8d8,129.60.176.212,6.0,True
18c352dc4f,163.76.72.8,9.0,False
89585303eb,173.105.209.89,5.0,False
20e8056255,64.220.32.248,8.0,False
feda8c39c5,105.227.26.33,5.0,False
35284a5de5,78.71.17.128,6.0,False
d09e3fc5ff,131.190.35.136,6.0,False
abd9bcda35,162.107.135.123,7.0,False
f3930cab1c,134.221.81.74,4.0,False
c99ba6aa87,92.213.243.134,9.0,False
0cd2021925,170.104.126.103,8.0,True
1224cd1baa,51.153.114.61,9.0,True
4ca3fc7cc4,80.224.234.157,4.0,False
30e9e5aebc,173.228.158.225,6.0,False
02b9061250,180.183.180.25,5.0,False
f1ac949a00,159.188.151.65,7.0,False
4518920ec0,192.63.164.4,2.0,False
dec61e5914,79.9.3.56,4.0,False
05983c1a66,167.184.37.107,6.0,False
41ee3d54f7,87.1.132.114,2.0,False
7f4391ead3,197.204.202.28,10.0,False
389581be7e,162.17.4.190,11.0,False
e329e75e28,69.175.189.168,10.0,False
cd95e0e642,171.143.35.136,5.0,False
b1f895d571,149.13.47.227,9.0,False
eeb3c77036,158.63.147.183,5.0,False
9c9f4fac6e,99.130.175.179,5.0,True
0986d1e40b,66.167.31.189,6.0,False
bfedd3ed47,117.129.62.114,5.0,False
ff06e737c5,118.231.189.98,9.0,False
bed8f2e1f9,66.20.190.32,2.0,False
4454c95ca2,100.15.129.221,6.0,False
a2018ac57d,155.102.235.113,8.0,False
28c3ed11fb,193.29.60.249,10.0,False
0a5a6cd9fb,76.8.213.106,2.0,False
1ffc51a396,150.125.209.121,7.0,False
d105bbf0b3,115.123.138.10,7.0,False
7fe9914be0,98.5.9.152,5.0,False
33b36d308c,160.52.221.114,5.0,True
d9936a4f80,83.232.238.70,8.0,False
e278ab10d9,108.213.17.108,9.0,False
5871d81da2,125.164.202.69,6.0,True
87b07d8b82,144.36.228.52,4.0,False
21a8c12340,153.201.16.186,12.0,False
ab6f6f5337,54.211.4.136,5.0,False
1fa410c9e1,101.133.25.250,3.0,True
15a69e3fb8,187.87.234.20,9.0,True
c118ee3dbd,123.207.21.67,9.0,True
c247a398cb,64.163.12.181,7.0,False
74353a65c9,93.2.55.199,5.0,False
9d40833a7b,171.245.228.180,5.0,True
45cc59a44f,171.180.16.46,10.0,False
35483845f9,134.154.241.165,3.0,False
22414023e4,69.155.203.164,7.0,False
cc2cbf3e47,94.186.104.225,6.0,False
64095a6825,192.158.43.156,6.0,False
27df41f225,197.156.72.15,7.0,False
64557330d0,140.205.184.80,4.0,False
73c77a0510,42.171.91.5,1.0,False
d6612e7e8e,65.242.96.234,6.0,False
636b9375a3,147.68.233.221,3.0,True
1198feb076,87.104.168.177,7.0,False
014163d79e,40.234.4.215,7.0,False
a65292a028,97.72.99.170,4.0,False
42e02e45f6,59.55.60.40,10.0,False
98712d1b5e,72.167.20.158,4.0,True
1d6694f4be,53.130.134.211,5.0,True
7a57c22e41,129.201.28.200,6.0,True
499f456fd2,135.252.45.28,5.0,True
824f9c0b9c,154.48.35.130,9.0,False
d6a25ffc81,120.247.174.215,10.0,True
2e5837e3cd,181.132.225.118,6.0,True
128adb45a1,135.115.136.17,2.0,False
5353e41e41,49.186.81.227,7.0,False
2ea3257f03,52.75.24.137,6.0,False
b68eb8c69b,111.176.55.140,1.0,True
d7a204b889,108.59.211.235,5.0,False
334cd068ae,48.244.183.240,5.0,True
c865908c14,72.37.142.204,5.0,False
21f413680f,84.116.27.150,3.0,True
ccf4b59878,149.75.219.197,5.0,False
9bf13f09f1,143.29.66.114,5.0,False
851c15b002,174.29.160.242,5.0,True
ec9f95327e,43.76.91.49,8.0,False
7eb0063521,44.182.240.242,5.0,True
d121b5dd15,164.109.233.19,4.0,False
2858a6e86e,51.169.88.142,6.0,False
ebc91cb615,132.155.230.221,14.0,True
16e05f9d57,53.188.211.38,4.0,False
af3ec13cae,85.190.46.40,3.0,True
984260ad33,52.106.164.195,8.0,False
d4739ea0b8,91.220.20.205,5.0,False
a97d043a68,80.99.245.134,5.0,False
c33e8ea646,194.190.4.185,4.0,False
c0c84149da,139.12.166.23,4.0,True
c18f4ada78,196.219.25.32,9.0,False
48656c7e25,67.205.204.112,6.0,False
a208b894ff,133.5.124.105,4.0,True
3415aa1bc5,89.58.156.246,6.0,False
70e5a7f220,51.109.57.30,8.0,False
643f7a6f44,182.125.165.227,6.0,False
c35cba155b,190.52.233.86,8.0,True
81ccb6c40d,96.103.220.186,6.0,True
6eeb298584,169.137.144.237,7.0,False
8f7fed7729,95.29.173.168,3.0,False
650eeeb0fe,58.5.37.245,4.0,False
352dcdab13,52.135.205.159,5.0,False
6579b8031a,144.72.236.74,3.0,True
ede6d15f18,73.204.142.54,6.0,True
1c40b176fe,117.187.75.214,2.0,False
9e63bac312,119.138.34.4,6.0,False
71ae554071,198.118.1.130,3.0,False
37b3bbc308,155.147.221.69,2.0,True
69a2e35a97,176.242.48.58,6.0,False
defdb420c7,130.157.241.96,11.0,False
defdb420c7,117.168.127.191,4.0,False
d1ef2a2c21,93.176.51.24,7.0,False
45fcc9cea9,112.130.177.115,3.0,False
17b77f7b34,88.253.163.91,5.0,False
896a40f989,135.50.198.121,5.0,False
494bcf6721,158.212.182.253,7.0,False
7a0fe6f81a,145.31.77.237,6.0,False
01f1c6efcf,168.179.104.231,6.0,True
3294daeec3,93.231.153.240,5.0,False
ac91f77186,59.16.10.88,3.0,False
da87f56984,94.77.163.29,5.0,False
1ec1058ae4,41.7.227.29,7.0,True
ee255f8de3,113.11.21.214,5.0,True
fd2ebe5bc7,96.80.65.236,4.0,False
227e6a150e,149.5.101.53,9.0,False
5d54eb6337,112.247.137.240,4.0,False
5f0924794f,57.79.9.45,6.0,False
63ef47c385,77.7.81.48,4.0,False
e6bcf79d5c,66.168.21.197,7.0,False
d176912251,86.11.220.13,6.0,False
1285f25ad5,175.182.211.175,6.0,False
3f22ab88e2,50.112.237.32,4.0,False
a7e5f91f1c,66.187.26.211,12.0,False
dc651a2aaf,72.157.42.93,7.0,False
ba654f9845,50.201.54.169,3.0,True
3e00b090c5,166.139.69.21,7.0,False
9bfb68e843,96.3.111.197,7.0,True
09a77aafda,153.203.222.195,5.0,True
86e8a9d224,200.231.247.205,6.0,True
5b036bd6d8,183.14.82.239,13.0,True
f8605e1006,159.192.206.77,4.0,False
86306db308,117.241.218.98,7.0,False
30995f8898,120.229.254.24,9.0,False
a9f29218f6,93.166.189.229,9.0,False
53c12e8f85,111.194.37.230,13.0,False
54df667a8d,43.168.199.116,6.0,False
149367d0e1,183.155.243.19,9.0,False
ee20e93b12,73.125.176.4,3.0,False
622e24b2ee,117.29.172.89,5.0,False
7b658a8bf1,196.33.129.80,8.0,False
00fc5517a2,174.6.206.12,9.0,False
e88e7245c6,68.254.10.90,4.0,False
e1593e4b3a,152.10.69.98,8.0,False
c0b3f7f566,194.195.36.58,6.0,False
84932ad18b,180.230.151.62,6.0,False
d34c9ac0ff,42.64.19.212,1.0,False
e7b7fc6854,115.231.23.235,7.0,True
8bf6b69cd9,46.52.182.11,9.0,False
af769fb47b,162.90.183.126,7.0,False
5d4fa8e4d9,138.246.169.185,6.0,False
3ce6c764b0,193.215.250.27,6.0,True
1b2411f6dd,153.125.51.127,4.0,False
5d00cf2d90,42.209.103.10,2.0,False
b44477ca98,144.242.162.97,8.0,False
cbd436de73,60.137.57.143,4.0,False
8958079c1d,175.41.162.84,6.0,False
74661b9bde,44.232.40.79,5.0,False
6598d34b3e,122.9.158.12,6.0,False
cf917f645e,131.83.108.176,10.0,False
140bbd2f08,70.209.100.137,3.0,False
fd575d7cdf,135.231.122.156,11.0,False
8523273581,96.132.187.210,4.0,False
baa86efbd4,51.160.124.80,3.0,False
65e07f252d,161.107.160.127,6.0,False
ce7a22fd10,172.194.175.126,8.0,False
cd1f201fc7,135.159.157.79,5.0,False
d2161fd274,150.13.226.254,13.0,False
b9001e6372,115.181.50.186,8.0,False
